#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:cytb_beast" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:cytb_beast" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:cytb_beast">
#                <taxonset id="TaxonSet.cytb_beast" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:cytb_beast" name="distribution" x="@birthRate.t:cytb_beast">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:cytb_beast" name="distribution">
#            <parameter id="gammaShape.s:cytb_beast" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="KappaPrior.s:cytb_beast" name="distribution">
#            <parameter id="kappa.s:cytb_beast" lower="0.0" name="x">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="MeanRatePrior.c:cytb_beast" name="distribution">
#            <parameter id="ucldMean.c:cytb_beast" name="x">1.0</parameter>
#            <Uniform id="Uniform.3" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:cytb_beast" name="distribution">
#            <parameter id="ucldStdev.c:cytb_beast" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.4" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.5" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#        <distribution id="cats.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:cytb_beast">
#            <taxonset id="cats" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="EF689045_Felis_silvestris" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="EF689047_Lynx_pardinus" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <LogNormal id="LogNormalDistributionModel.3" meanInRealSpace="true" name="distr">
#                <parameter estimate="false" id="RealParameter.16" name="M">12.0</parameter>
#                <parameter estimate="false" id="RealParameter.17" lower="0.0" name="S" upper="5.0">0.2</parameter>
#            </LogNormal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@cytb_beast" id="treeLikelihood.cytb_beast" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:cytb_beast">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:cytb_beast" shape="@gammaShape.s:cytb_beast" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:cytb_beast" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:cytb_beast" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:cytb_beast" kappa="@kappa.s:cytb_beast" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies id="estimatedFreqs.s:cytb_beast" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:cytb_beast" lower="0.0" name="frequencies" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@ucldMean.c:cytb_beast" id="RelaxedClock.c:cytb_beast" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:cytb_beast">
#                <LogNormal S="@ucldStdev.c:cytb_beast" id="LogNormalDistributionModel.c:cytb_beast" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.3" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="28" id="rateCategories.c:cytb_beast" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate	kappa	mutationRate	gammaShape	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	logP(mrca(cats))	mrcatime(cats)	ucldMean	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
4546000	-2526.71685393449	-2462.369321954072	-64.34753198041808	-2462.369321954072	39.50678977080138	-57.13993513106486	0.03548853405865587	14.476195499364431	1.0	0.06873038466084323	0.2890458308702026	0.001876813416638816	2.9915491702718343E-7	0.31129744585333197	-2.264825450111079	13.831928005967521	0.0017833100903596967	0.2710075824515493	0.23959010206857337	0.17907671350391352	0.31032560197596354
4547000	-2527.5232463950256	-2469.4206409680023	-58.102605427023256	-2469.4206409680023	27.038380701362787	-51.781097636501684	0.09302374793859797	14.476195499364431	1.0	0.032826283691471905	0.08222659944799354	0.0025404500009002635	5.129514570353746E-8	0.08987278241294436	-2.5349656546040444	8.802337690395579	0.002578144445575405	0.2710075824515493	0.23959010206857337	0.17907671350391352	0.31032560197596354
4548000	-2542.5204704182547	-2476.7317466756226	-65.78872374263217	-2476.7317466756226	58.04277527169192	-60.33699539124011	0.03545321694939913	14.476195499364431	1.0	0.032826283691471905	0.070248585336963	0.0013835266999554971	8.24750199490991E-9	0.06573760262949153	-1.7690352491849166	11.694461990508072	0.001368871284618148	0.2710075824515493	0.23959010206857337	0.17907671350391352	0.31032560197596354
4549000	-2534.264381805324	-2473.849381656938	-60.41500014838607	-2473.849381656938	32.931163071831634	-53.30616516127408	0.05051629986916387	14.476195499364431	1.0	0.032826283691471905	0.2934438893758833	0.002207504204917668	2.6251364838335005E-7	0.23500435935646474	-2.1834988470530523	9.389859206386342	0.0021926410460548344	0.2710075824515493	0.23959010206857337	0.17907671350391352	0.31032560197596354
4550000	-2536.020808913776	-2476.000256694204	-60.02055221957204	-2476.000256694204	28.303802999282517	-53.05559690156657	0.07929583938049621	14.476195499364431	1.0	0.032826283691471905	0.27551884683184524	0.0026940616765652875	4.122939255622495E-7	0.248257034064974	-2.1155748597797994	9.534588121812083	0.0027101088214625813	0.2710075824515493	0.23959010206857337	0.17907671350391352	0.31032560197596354
4551000	-2532.2657061918503	-2474.8902245490785	-57.37548164277197	-2474.8902245490785	23.76647965012142	-50.46486338514513	0.08552074663559121	14.476195499364431	1.0	0.032826283691471905	0.27587368178538946	0.0024627589351595837	5.180503713123433E-7	0.292135145745972	-2.0597161108306747	9.666077492319314	0.0024245269320230353	0.2710075824515493	0.23959010206857337	0.15040092500300817	0.3390013904768689
4552000	-2529.7152477485492	-2471.8949021696226	-57.82034557892665	-2471.8949021696226	22.553532588457156	-48.449200281837435	0.07782333445039774	16.968986899868316	1.0	0.032826283691471905	0.3541790498993105	0.0031604142707140175	6.092720972156261E-7	0.253180487749897	-3.8631390161345713	7.494559609951094	0.003092838893077754	0.2710075824515493	0.23959010206857337	0.15040092500300817	0.3390013904768689
4553000	-2542.0094611376676	-2475.6919515310306	-66.31750960663717	-2475.6919515310306	38.963560461807276	-59.662401852327726	0.02482030481119877	15.518213011903823	1.0	0.032826283691471905	0.23362996819934867	0.001752549185781482	1.291562975792467E-7	0.2081165466954546	-1.8458835305150825	12.310499899092795	0.0018002935083496084	0.2710075824515493	0.23959010206857337	0.15040092500300817	0.3390013904768689
4554000	-2536.7552174870757	-2475.3077795924255	-61.447437894650136	-2475.3077795924255	36.48804714676426	-55.088628759947476	0.05475301400833644	15.518213011903823	1.0	0.032826283691471905	0.03477876078885968	0.0019637682841566056	5.094164787121827E-9	0.03659169333624985	-2.947212568982142	8.297864648876569	0.0019340917577005095	0.2710075824515493	0.23959010206857337	0.15040092500300817	0.3390013904768689
4555000	-2535.8738804102572	-2471.8425224944694	-64.03135791578772	-2471.8425224944694	45.02698357108164	-57.98984127309086	0.04165997523486696	15.518213011903823	1.0	0.032826283691471905	0.12264836154109371	0.0016458342359559537	5.070323670282356E-8	0.13838392265759003	-1.8195859011231241	10.513883331575942	0.0016667526787309862	0.2710075824515493	0.23959010206857337	0.15040092500300817	0.3390013904768689
4556000	-2539.2008179044665	-2481.374738950162	-57.82607895430475	-2481.374738950162	27.12655303381088	-51.6611777988845	0.07310935750415476	15.518213011903823	1.0	0.032826283691471905	0.12751488786765136	0.0026788520469480308	7.70713423350139E-8	0.1035034977468678	-1.912312527357581	10.099769566414487	0.0026797352232335947	0.23959515796192565	0.271002526558197	0.15040092500300817	0.3390013904768689
4557000	-2537.7241479624886	-2475.414687800343	-62.309460162145555	-2475.414687800343	37.79998191424184	-56.73895053649286	0.054472867381961776	15.518213011903823	1.0	0.032826283691471905	0.05427768445441464	0.0017288369861744454	6.887024165765647E-9	0.047435230211790885	-1.9029284523613645	10.134074554066864	0.0017452969721187509	0.23959515796192565	0.271002526558197	0.15040092500300817	0.3390013904768689
4558000	-2538.0029796613026	-2473.3912206146406	-64.61175904666189	-2473.3912206146406	39.475952664220806	-57.98448018486725	0.044673647869330105	14.97287363543493	1.0	0.007944429318574201	0.23839570980756583	0.0016279360219056305	1.7527724394950326E-7	0.2606594533648876	-1.8964094099114406	12.57223427499451	0.0015577999873024626	0.23959515796192565	0.24841771147116304	0.15329738311168603	0.35868974745522497
4559000	-2532.4305655127637	-2472.164703451237	-60.26586206152639	-2472.164703451237	24.38444046574298	-50.636023603988356	0.08234680532901983	14.97287363543493	1.0	0.007944429318574201	0.472331216623621	0.0032001958125617057	1.829323710201565E-6	0.44830252656423614	-3.971614212344315	7.416785100805613	0.002800681788845353	0.23959515796192565	0.2568273116865737	0.17748453483165647	0.32609299551984383
4560000	-2540.7481951875225	-2471.433827400895	-69.31436778662741	-2471.433827400895	52.460668570207424	-62.40227742268722	0.022642198555112448	12.16201671965011	1.0	0.005655960344997687	0.4484686898961421	0.0012355657683073187	2.3891372504212784E-7	0.40967070960116764	-1.763644417459255	11.612599641744785	0.0012832415056553469	0.23959515796192565	0.2568273116865737	0.17748453483165647	0.32609299551984383
4561000	-2540.1527137484836	-2467.273899156846	-72.87881459163798	-2467.273899156846	77.3003159938245	-65.44713762717056	0.024954284316940297	12.16201671965011	1.0	0.01305288202458098	0.4484686898961421	9.548198904279564E-4	1.3805073274521292E-7	0.39749105322596556	-2.2758340963068977	13.861941484441212	8.514436798798919E-4	0.2575476794052561	0.23887479024324323	0.17748453483165647	0.32609299551984383
4562000	-2546.6705649754263	-2474.015483166837	-72.65508180858946	-2474.015483166837	84.93685029016186	-66.38948497316113	0.029718112654492052	12.16201671965011	1.0	0.028080459846724914	0.27762747129308074	8.128854396803304E-4	4.616899869860356E-8	0.2728089650702083	-1.7628606349302385	11.598918085014539	8.100035675531175E-4	0.2575476794052561	0.23887479024324323	0.17748453483165647	0.32609299551984383
4563000	-2532.6634259871216	-2466.269571512861	-66.39385447426044	-2466.269571512861	44.090588421181394	-58.614112764089214	0.048039367705081666	12.16201671965011	1.0	0.016604376230379598	0.3883607784456783	0.001586304616707676	3.6511434242566444E-7	0.38949038183822376	-2.8439925599456486	8.412059822831395	0.001575950959324628	0.2575476794052561	0.23887479024324323	0.17748453483165647	0.32609299551984383
4564000	-2533.389909017668	-2470.959073511975	-62.43083550569261	-2470.959073511975	29.437488751164462	-54.96282435977876	0.09829717694625258	12.16201671965011	1.0	0.03928182293443557	0.380100137915735	0.002594284907703985	7.544260984986778E-7	0.34699281478469846	-2.5411135294690124	14.52364676170853	0.0023907774650926694	0.2575476794052561	0.2783490835192367	0.16065888422064412	0.3034443528548627
4565000	-2525.512614593922	-2468.7601482259256	-56.752466367996256	-2468.7601482259256	22.132915425108777	-48.80897250720443	0.08851877274631073	11.99815500670902	1.0	0.03928182293443557	0.5720609057030015	0.003516019485173263	2.6828422649757358E-6	0.4980364191490667	-2.3522466712970953	9.081255483828693	0.003125692834901776	0.2575476794052561	0.2783490835192367	0.16065888422064412	0.3034443528548627
4566000	-2529.532003166219	-2469.180645646723	-60.35135751949625	-2469.180645646723	27.935345567887094	-52.69966851608942	0.0947309107209624	11.99815500670902	1.0	0.06298517922539061	0.6496238120960797	0.0032177380144135645	7.4254545190949255E-6	0.7598225735103113	-1.7751021029537877	11.770489979045617	0.0031452662674045836	0.2575476794052561	0.2783490835192367	0.16065888422064412	0.3034443528548627
4567000	-2531.6798518647884	-2470.6590709159477	-61.02078094884048	-2470.6590709159477	35.02373523423752	-54.091604733457864	0.05316427558235758	11.99815500670902	1.0	0.06298517922539061	0.43404999640590936	0.0021610150575738117	9.810692075498116E-7	0.4729011208929549	-1.8027152481025484	10.620015076683899	0.0020783709391057003	0.2575476794052561	0.23766613625582367	0.16065888422064412	0.34412730011827575
4568000	-2533.051358095883	-2469.2519828501067	-63.799375245776616	-2469.2519828501067	33.125911362312785	-56.673761068749485	0.07993311436083685	11.99815500670902	1.0	0.06298517922539061	0.40571468516509246	0.002202827181176256	3.5855428619196686E-7	0.2842465762154893	-2.1044302414998355	9.559822438059118	0.002248139434740311	0.2575476794052561	0.22203138834839328	0.1762936321280745	0.34412730011827575
4569000	-2533.0560723347385	-2469.5369744985646	-63.51909783617387	-2469.5369744985646	37.047458865701095	-55.90347980278054	0.0325949713661483	11.99815500670902	1.0	0.023276056781683905	0.49344684048490534	0.002116474443362703	6.70339103737657E-7	0.36001948356938007	-2.3142875638713054	13.964859395913235	0.002558530251035117	0.2575476794052561	0.22203138834839328	0.1762936321280745	0.34412730011827575
4570000	-2536.1603403363893	-2473.9913465535983	-62.16899378279096	-2473.9913465535983	29.094514470967464	-53.91792310827303	0.06701517808354844	11.99815500670902	1.0	0.023276056781683905	0.8455830855829255	0.001994785515561977	1.197840175760343E-6	0.5798911247915146	-1.7796995543254348	11.821130805352734	0.0024725731675151194	0.2575476794052561	0.22203138834839328	0.1762936321280745	0.34412730011827575
4571000	-2528.1158490865255	-2471.473726169599	-56.64212291692657	-2471.473726169599	21.17176479124509	-48.0750582949817	0.06697045736853303	11.99815500670902	1.0	0.023276056781683905	0.9045550358839451	0.0032122078038864608	4.949930537868271E-6	0.648486454634726	-1.910237588062567	10.107255194411529	0.004557009386344206	0.2575476794052561	0.22203138834839328	0.1762936321280745	0.34412730011827575
4572000	-2525.8738784468046	-2470.5769908897146	-55.29688755709017	-2470.5769908897146	18.27405427000926	-46.32281784823297	0.10945260087126212	11.99815500670902	1.0	0.023276056781683905	0.9274772134198352	0.0037572996463454155	1.3782654358003144E-5	0.8457618413331277	-2.2456997168921475	9.268817500063404	0.00577083873481095	0.25499920871996745	0.22457985903368194	0.1762936321280745	0.34412730011827575
4573000	-2530.71489116933	-2470.8759027976444	-59.83898837168547	-2470.8759027976444	23.275614295183022	-51.20751081496317	0.07579644782320216	11.99815500670902	1.0	0.016451499468936134	0.9143140949060102	0.0026300420617608984	2.0440919807021443E-6	0.5838733743544942	-1.9509805580663608	9.969234959597447	0.003839267043247599	0.25499920871996745	0.22457985903368194	0.1762936321280745	0.34412730011827575
4574000	-2532.7700498193994	-2467.7477484017936	-65.0223014176059	-2467.7477484017936	34.44496962722714	-56.54562945855099	0.07890503965979666	11.99815500670902	1.0	0.05094368892117307	0.9143140949060102	0.0020364382627760798	2.494471690521287E-6	0.8178455119372476	-1.7616827709467393	11.577136428617964	0.0026658942598161146	0.25499920871996745	0.22457985903368194	0.1762936321280745	0.34412730011827575
4575000	-2531.6791506040513	-2470.1712573139757	-61.507893290075494	-2470.1712573139757	31.007393991602296	-54.846262917663665	0.03907968354195933	11.99815500670902	1.0	0.05094368892117307	0.28375416906571344	0.0021516333655323843	3.785044030668466E-7	0.28595163449065547	-2.1364521871007054	9.488515622449713	0.002265427942892163	0.25499920871996745	0.22457985903368194	0.1762936321280745	0.34412730011827575
4576000	-2546.909698039031	-2473.021615654958	-73.88808238407259	-2473.021615654958	76.36604930285382	-66.88925465406092	0.01677117944760615	11.99815500670902	1.0	0.06105402482160112	0.25499950100083696	7.912245405183427E-4	2.8645914154619885E-8	0.21686362676525078	-2.5880251276759383	14.631103128612544	8.123543350845581E-4	0.25499920871996745	0.22457985903368194	0.1762936321280745	0.34412730011827575
4577000	-2535.700201823426	-2474.3854198233216	-61.31478200010464	-2474.3854198233216	31.56203517788194	-54.66690889930452	0.057566372525237094	11.99815500670902	1.0	0.06105402482160112	0.328376340559806	0.002011946237481755	4.3595559952970155E-7	0.3444109648429055	-1.92849965271561	10.043164801141126	0.0020549316785115246	0.25499920871996745	0.22457985903368194	0.1762936321280745	0.34412730011827575
4578000	-2531.414507718588	-2475.074197880351	-56.34030983823676	-2475.074197880351	27.48503684665909	-48.47045767024943	0.09389561117424715	11.99815500670902	1.0	0.06105402482160112	0.4556953876329105	0.0034767428538834137	3.6798285781157526E-6	0.5116407280321735	-2.666238893061045	8.626341587828803	0.004182858242350353	0.25499920871996745	0.22457985903368194	0.1762936321280745	0.34412730011827575
4579000	-2524.815474031897	-2469.987552202791	-54.82792182910595	-2469.987552202791	23.54164822876469	-47.59970758025432	0.08477313342562978	11.99815500670902	1.0	0.06105402482160112	0.4556953876329105	0.003505385732357499	2.5430682678291373E-6	0.4314980035950922	-2.0246009739253386	9.756020243140862	0.0036684906834166847	0.25499920871996745	0.22457985903368194	0.1762936321280745	0.34412730011827575
4580000	-2527.3909201027586	-2469.4744078476706	-57.91651225508809	-2469.4744078476706	25.96974680538609	-50.81098863641152	0.09375890108483928	11.99815500670902	1.0	0.06105402482160112	0.49547335252816366	0.0028066602677724773	2.410188393454348E-6	0.5155757148549734	-1.759221865028413	11.08154335536578	0.002811598373517928	0.25499920871996745	0.22457985903368194	0.1762936321280745	0.34412730011827575
4581000	-2536.599169949325	-2475.226730726797	-61.372439222527916	-2475.226730726797	23.90339780037205	-50.07319462591022	0.06805020308665533	11.99815500670902	1.0	0.06105402482160112	0.4844624730838746	0.002793847569256373	3.096231720279934E-6	0.548307457296423	-5.992121527738412	6.313276931402843	0.0032958304574098396	0.25499920871996745	0.22457985903368194	0.18055237893131507	0.3398685533150352
4582000	-2537.4296368948903	-2471.601411405437	-65.82822548945332	-2471.601411405437	56.54695452132388	-59.28184413719354	0.0474973567109552	11.99815500670902	1.0	0.067543674595188	0.34113899868682007	0.0014045242522714514	3.017121574162797E-7	0.35283096314025403	-1.7695444994093554	11.701368062633184	0.00160314797269878	0.25499920871996745	0.22457985903368194	0.18055237893131507	0.3398685533150352
4583000	-2535.135070746875	-2469.9998617311367	-65.13520901573847	-2469.9998617311367	43.14163818381278	-58.610049574186206	0.04742986900612376	11.99815500670902	1.0	0.024687583704135107	0.35015251906029865	0.0018017987920269794	2.588261357320254E-7	0.2911123517604659	-1.7555702124024646	11.19269313256337	0.0016730410392263924	0.25499920871996745	0.24128984268308742	0.1851450980176969	0.31856585057924786
4584000	-2538.4967089501233	-2474.9333004890605	-63.56340846106269	-2474.9333004890605	38.85113018204613	-56.90689645894251	0.05073910558949765	16.475220553074372	1.0	0.024687583704135107	0.04996433032996842	0.001699222020735758	8.38176260377829E-9	0.053212411310157914	-2.918779356790092	8.328656697951267	0.0017276907886509553	0.25499920871996745	0.24128984268308742	0.1851450980176969	0.31856585057924786
4585000	-2535.8092007983664	-2468.973700906664	-66.83549989170264	-2468.973700906664	52.03408580380813	-60.42337394175442	0.04704021122139449	16.475220553074372	1.0	0.02092539184882488	0.07791914117390591	0.0013432488760180994	1.1153404799129562E-8	0.07794295105337694	-2.4003718075720863	14.185676603856734	0.0013577130719672158	0.25499920871996745	0.24128984268308742	0.1851450980176969	0.31856585057924786
4586000	-2539.0561241787245	-2478.3484408015847	-60.70768337713996	-2478.3484408015847	30.768135467858837	-54.638701422999056	0.048712718790404876	16.475220553074372	1.0	0.02092539184882488	0.10784948663893233	0.002240373299003889	4.986132671186935E-8	0.10192256954167324	-1.8291956910651774	10.45997762161969	0.002170330535155112	0.25499920871996745	0.24128984268308742	0.1851450980176969	0.31856585057924786
4587000	-2536.4787897935457	-2473.070384152633	-63.40840564091289	-2473.070384152633	43.276441443273484	-58.53554976903088	0.03732877201217086	16.475220553074372	1.0	0.02092539184882488	0.015357061770321864	0.0017136755278198401	8.925507301914042E-10	0.01742258042817381	-1.7726535899670237	10.877544826703156	0.001716086581944883	0.25499920871996745	0.24128984268308742	0.1851450980176969	0.31856585057924786
4588000	-2537.7020167649616	-2477.427441449828	-60.274575315133305	-2477.427441449828	30.089266328315208	-54.04804517580589	0.04376780123433123	16.475220553074372	1.0	0.02092539184882488	0.0025586919282470813	0.0023861820038984845	4.1861779732507954E-11	0.0027123017370315186	-3.9849135057410354	7.407436803500463	0.002386482034942337	0.25499920871996745	0.24128984268308742	0.1851450980176969	0.31856585057924786
4589000	-2533.737066370565	-2471.189772095958	-62.54729427460724	-2471.189772095958	31.44365664692228	-54.2046195852317	0.06219122749242246	16.475220553074372	1.0	0.02092539184882488	0.20539018072464096	0.002287189524643186	1.2798801931719257E-7	0.1575720056517147	-3.5509013204272275	7.735368088504238	0.0023818116018507504	0.2533169591409137	0.24128984268308742	0.1851450980176969	0.32024810015830163
4590000	-2534.5689656088043	-2468.3868459360606	-66.18211967274368	-2468.3868459360606	48.915625215969	-59.20582807427062	0.03518767735546893	16.475220553074372	1.0	0.02092539184882488	0.20665960375485762	0.0014901396346466025	9.505635339978458E-8	0.20294855186984814	-2.1783574973964646	9.400319040829334	0.001584563778685116	0.2535516422871926	0.24128984268308742	0.1851450980176969	0.3200134170120227
4591000	-2538.8830608644016	-2472.121242866376	-66.76181799802534	-2472.121242866376	53.74093051640933	-60.65282302042762	0.03809891229849006	16.475220553074372	1.0	0.02092539184882488	0.10150805719577506	0.0014836157877158992	2.2524856572488332E-8	0.10264329464378763	-1.913713182075527	12.651781948231982	0.0015089709655771984	0.2535516422871926	0.24128984268308742	0.1851450980176969	0.3200134170120227
4592000	-2538.457007384065	-2473.7550070524157	-64.70200033164929	-2473.7550070524157	43.21879084397083	-57.92398808347015	0.03317124959480921	16.475220553074372	1.0	0.026875216086284175	0.23513124009222847	0.0015406252833937166	1.7930308318521046E-7	0.2789538258671736	-1.8401515246048994	10.402896821098302	0.0015096676373832123	0.2535516422871926	0.24128984268308742	0.1851450980176969	0.3200134170120227
4593000	-2535.032769934376	-2471.9181297226132	-63.11464021176279	-2471.9181297226132	42.45395681796935	-57.57695058451053	0.038607304436871125	16.475220553074372	1.0	0.026875216086284175	0.05311046305267219	0.0018033321969050714	1.0071530499693925E-8	0.05583184798748909	-1.7614171035705373	11.036695944482888	0.001789134149613138	0.2535516422871926	0.24128984268308742	0.1851450980176969	0.3200134170120227
4594000	-2541.574485373867	-2478.775182651882	-62.79930272198515	-2478.775182651882	42.40436242472958	-58.61525476548855	0.06649796966668131	16.475220553074372	1.0	0.026875216086284175	0.0035954921804551487	0.0019577688662813946	4.655852765807594E-11	0.0034835823712157784	-1.7771456031739317	11.7936018331855	0.00195975420742948	0.2535516422871926	0.24128984268308742	0.1851450980176969	0.3200134170120227
4595000	-2537.861743161879	-2472.225871960696	-65.63587120118278	-2472.225871960696	38.146431337451965	-57.57036195930537	0.0530702828815247	16.475220553074372	1.0	0.026875216086284175	0.27916058194145354	0.0018599618874497149	3.2278118454147697E-7	0.32192089822546505	-2.9333336811425967	8.312834295022952	0.0017501972120005061	0.26109611493198515	0.24128984268308742	0.1851450980176969	0.31246894436723016
4596000	-2545.502690950391	-2473.419760972323	-72.08292997806798	-2473.419760972323	72.34379453197725	-65.7655159951241	0.03164667799164326	16.475220553074372	1.0	0.05601376236495147	0.10426999830428235	0.0010469121403576859	1.3426861964849942E-8	0.11083333239509435	-2.067452045014497	13.238884451527042	0.001035912590704857	0.26109611493198515	0.24128984268308742	0.1851450980176969	0.31246894436723016
4597000	-2548.8674812861104	-2479.6046289568194	-69.26285232929106	-2479.6046289568194	66.84746276439301	-64.00582828054237	0.035712119246072926	16.475220553074372	1.0	0.05601376236495147	0.02292944029179315	0.0011417265354023533	8.172348909577444E-10	0.025052263257595016	-1.9173556031571084	10.081801129212108	0.001139268487708593	0.26109611493198515	0.24128984268308742	0.1851450980176969	0.31246894436723016
4598000	-2535.7560063697542	-2473.0999216401274	-62.65608472962666	-2473.0999216401274	46.02893282309066	-59.645656692982136	0.031945393966475374	16.475220553074372	1.0	0.05601376236495147	7.395621260789224E-5	0.0014925011261285866	1.2145830147992083E-14	7.384129026881663E-5	-2.3717847834143964	9.049120647790838	0.0014925212023278204	0.26109611493198515	0.24128984268308742	0.1851450980176969	0.31246894436723016
4599000	-2533.03222025426	-2472.5809715586824	-60.45124869557759	-2472.5809715586824	38.921792362047306	-57.54973242739965	0.05522903669038331	16.475220553074372	1.0	0.05601376236495147	1.8813773500861512E-4	0.001742296508782601	1.3122626276948188E-13	2.0791209135050036E-4	-1.8326980314325176	10.441266460960954	0.001742268689258758	0.26109611493198515	0.24128984268308742	0.1851450980176969	0.31246894436723016
4600000	-2536.404392616351	-2476.390140783891	-60.01425183245953	-2476.390140783891	28.33290793945574	-52.85435516321828	0.04416061659242584	16.475220553074372	1.0	0.014825174402889812	0.11793858458857952	0.0024939651087866337	9.554049287697263E-8	0.12535224409201914	-2.858620078723688	8.39546096268235	0.0024192361462913262	0.26109611493198515	0.23403175529735637	0.19240318540342796	0.31246894436723016
4601000	-2536.398553279968	-2473.8967595594554	-62.50179372051254	-2473.8967595594554	44.204002224526846	-57.761538042652454	0.05682584834035341	15.798553463182229	1.0	0.014825174402889812	0.0029582956311678165	0.0019225972855522672	3.1284167542171896E-11	0.0029096574861474504	-2.5266208961246717	8.81413492947264	0.0019220947789241186	0.26109611493198515	0.23403175529735637	0.19240318540342796	0.31246894436723016
4602000	-2538.4133665516865	-2473.9087861016783	-64.50458045000825	-2473.9087861016783	35.49206541680021	-57.06936938199848	0.028545822014752458	15.798553463182229	1.0	0.014825174402889812	0.13834986536837143	0.002447451190571591	9.887294202004616E-8	0.13269626219153144	-3.096737899518502	8.14340120313385	0.0025166397726784063	0.26109611493198515	0.23403175529735637	0.19240318540342796	0.31246894436723016
4603000	-2533.7714739780795	-2468.598363111356	-65.17311086672379	-2468.598363111356	45.47858560141674	-59.15112630949733	0.032140214740191714	15.798553463182229	1.0	0.0037061591741438128	0.1284788491138113	0.0015654647746228035	5.23178266294244E-8	0.1504248182101517	-1.754556998192597	11.34035502311782	0.001502517356818786	0.26109611493198515	0.23403175529735637	0.19240318540342796	0.31246894436723016
4604000	-2537.918207112437	-2473.3468149478726	-64.57139216456444	-2473.3468149478726	44.756678457702364	-59.21301215247212	0.028495717683836224	15.798553463182229	1.0	0.0037061591741438128	0.02637140357157801	0.0016497830019122288	1.6215795133905877E-9	0.02457929820844133	-2.087355486914931	13.304623477452491	0.0016371226393515088	0.26109611493198515	0.23403175529735637	0.19240318540342796	0.31246894436723016
4605000	-2534.805139609368	-2475.681808208777	-59.123331400590615	-2475.681808208777	25.569669637473297	-50.99186909958897	0.06022725358277118	13.579586564262668	1.0	0.020617350961482206	0.025734952575379947	0.0026537079539702343	6.274485261347314E-9	0.029840685313908728	-5.170934739599073	6.699979020238501	0.0026469653356392176	0.26109611493198515	0.23403175529735637	0.19240318540342796	0.31246894436723016
4606000	-2534.315565798182	-2470.9053929156585	-63.41017288252358	-2470.9053929156585	44.27796370879837	-57.3080733560081	0.0506326798688843	13.579586564262668	1.0	0.020617350961482206	0.14950548651926027	0.0017829870700579041	4.1387205951670535E-8	0.11362225148769477	-2.007414517397943	9.802498070289955	0.0017571662330879603	0.26109611493198515	0.23403175529735637	0.19240318540342796	0.31246894436723016
